start,end,text,politico
7.2,13.5, yo tengo en la cabeza las preguntas que seguramente tiene cualquiera de las personas acá en el salón,massa
13.5,17.7," y seguramente también muchos de los que tienen que no están acá, los ciudadanos comunes a pie.",massa
17.7,22.1," Así que mis preguntas no van a ser tan técnicas, pero sí son las preguntas que todos tenemos en la cabeza",massa
22.1,25.9, y es muy bueno poder hacer esto a través de un diálogo y no a través de una presentación.,massa
25.9,27.4," Así que bueno, mi gracias realmente.",massa
27.4,28.2," No, por favor.",massa
28.8,30.8," Primero pregunta, no puedo dejar de hacértela,",massa
30.8,33.6," todo el mundo está preocupado por el tema de las reservas,",massa
33.6,37.8," venimos a Cuentagotas mirando todos los días, no solamente los economistas,",massa
37.8,41.6," sino en general, si hubiese un taxi te preguntan, al menos me preguntan a mí,",massa
41.6,44.0, ¿y qué sabe de las reservas? ¿Cómo está el tema de las reservas?,massa
44.0,47.8, Así que te la dejo esa para que se la responda a ser el taxista.,massa
47.8,54.8," Bueno, voy a tratar de ser lo menos técnico posible y lo más práctico posible.",massa
54.9,63.8," Todos saben que el cierre del 22 había sido con 8.8 billones de reservas netas positivas,",massa
63.8,69.39999999999999, básicamente producto de un trabajo que se hizo entre agosto y diciembre,massa
69.39999999999999,73.4," para tratar de recuperar y de consolidar reservas,",massa
73.4,78.8, y apareció la sequía y apareció la sequía más grande de la historia.,massa
78.8,85.39999999999999," Desde 1906, hoy el presidente de la sociedad rural me mandó un informe histórico",massa
85.39999999999999,89.8," de los ciclos políticos alrededor de las sequías,",massa
89.8,98.0," pero en términos de impacto económico, uno podría decir que sobre 42.000 millones de dólares",massa
98.0,105.2," de producción esperada y exportaciones, vamos a cerrar el año en 27, 26,",massa
105.2,112.8," algunos dicen 24, con el impacto que eso tiene en la perspectiva de acumulación de reservas",massa
112.8,116.8, y sobre todas las cosas en la estabilidad.,massa
116.8,120.4, Esta idea de que la estabilidad de la economía argentina depende mucho,massa
120.4,126.2," de que tengamos al Banco Central activo cuidando reservas,",massa
126.2,130.6," en nuestro caso y en nuestra mirada desde hace algunas semanas también,",massa
130.6,134.0, cuidando la estabilidad de los dólares financieros.,massa
134.0,137.2," A mí me gustaría plantear cuáles son las canastas de reemplazo,",massa
137.2,144.8," porque de alguna manera lo que vos tenés que plantearte cuando entras en situaciones excepcionales,",massa
144.8,151.6," el fondo calificó Game Changer a la sequía, o sea dijo, esto es un cambio de juegos,",massa
151.6,157.6, repensar todo y obviamente nos obliga a repensar todo.,massa
157.6,162.6, La primera decisión tuvo que ver con lo energético.,massa
162.6,170.6, Dejamos de importar casi 1.900 millones de dólares porque decidimos avanzar,massa
170.6,173.6, a fondo con la construcción del gasoducto.,massa
173.6,180.6," El viernes se hace la última soldadura, a las 2 de la tarde los invito a compartir via streaming",massa
180.6,187.0," lo que va a representar un hecho histórico, la última soldadura del gasoducto Néstor Kirchner",massa
187.0,191.6, con lo que representa en términos de ahorro de importación de energía.,massa
191.6,198.2, Y a partir de ahí obviamente las pruebas de hidráulicas y todo lo que eso significa.,massa
198.2,203.2, La segunda canasta tiene que ver con la estacionalidad.,massa
203.2,210.6," Habitualmente la Argentina compraba spot energía de barcos en el invierno,",massa
210.6,215.0," aprovechamos el final del invierno europeo, hicimos una compra anualizada,",massa
215.0,223.0," la pagamos mensualizada y eso que en el presupuesto aparecía como una cuenta de 3.800 millones de dólares,",massa
223.0,227.0, nos cuesta en realidad 1.900 millones de dólares.,massa
227.0,235.0," O sea, ahí tenés 3 lucas y media, 4 lucas menos de obligaciones en dólares",massa
235.0,242.0, que tiene que enfrentar el Banco Central a la hora de pagar lo que tiene que pagar el Estado,massa
242.0,246.0, lo que tiene que pagar la Argentina en importaciones.,massa
246.0,250.0, Después tenés una segunda canasta que activamos hace algunas semanas,massa
250.0,254.0," que tuvo un primer impacto muy fuerte en abril, 1.400 millones de dólares",massa
254.0,259.0, que dejaron de ser presión sobre dólar porque se transformaron en Juanes.,massa
259.0,267.0, La canasta Juanes para que se entienda de abril a agosto va a ser 5.000 millones de dólares,massa
267.0,273.0, que son 5.000 millones de dólares menos que salen como dólares de la reserva del Banco Central,massa
273.0,278.0, y que de alguna manera operan a partir de la activación comercial de un swap,massa
278.0,283.0, que integralmente abarca 19.000 millones.,massa
283.0,286.0," O sea, ¿hasta dónde podría que la Argentina en el uso de ese swap",massa
286.0,290.0, hasta 19.000 millones y se dieran las condiciones políticas,massa
290.0,293.0, y si el Banco Central chino accediera?,massa
293.0,298.0, Hasta acá la operación es por 5.000 millones y además en junio viene la renovación,massa
298.0,304.0, y seguramente la posibilidad o la oportunidad argentina de ampliar esa operación.,massa
304.0,308.0," O sea, ese acuerdo con Juanes está firmado, ¿lo que ocurre es que hace falta activarlo?",massa
308.0,314.0," No, ya está activado, ya pagamos de hecho en abril 1.410 millones de dólares en Juanes",massa
314.0,321.0, y a partir de ahora de mayo a agosto tenés un total de 5.000 millones de dólares.,massa
321.0,325.0, Que son 5.000 millones de dólares menos que tenés de presión sobre las reservas.,massa
325.0,329.0," Después tenés otras canastas, hay algunos actores por acá,",massa
329.0,336.0," uno lo vi recién de llena del Motors, que son parte de la negociación de estos días",massa
336.0,341.0, que te disminuyen la presión sobre el tipo de cambio o sobre la necesidad,massa
341.0,345.0, de gastar reservas en determinado volumen de importaciones.,massa
345.0,349.0," Claramente el sector automotriz y autopartista, digamos, en eso",massa
349.0,355.0," está jugando un papel de aliados, socios del Gobierno, para mantener el nivel de actividad industrial.",massa
355.0,360.0, Hoy el número que publicó el INDEC muestra que a pesar de las restricciones,massa
360.0,366.0, con las que se enfrenta la Argentina el nivel de actividad industrial volvió a crecer,massa
366.0,372.0, y en ese sentido el sector automotriz y autopartista que creció más de 20%,massa
372.0,377.0," en exportaciones en el primer trimestre del año, juega un papel central",massa
377.0,384.0," porque el aumento de expo y la caída de impo o de demanda de dólares, digamos,",massa
384.0,391.0, en el corto plazo de alguna manera también te juega como un alivio en la presión sobre las reservas.,massa
391.0,397.0," Y después hay, digamos, un trabajo sobre, digamos, algunas operaciones",massa
397.0,403.0, que son con fondos soberanos que también te van a permitir a lo largo de los próximos meses,massa
403.0,411.0, descomprimir demanda de reserva. Y obviamente está después la discusión respecto de la operación con el fondo.,massa
411.0,419.0," Recordemos que Argentina tiene una operación de crédito con el fondo, que en este momento supone todo el tiempo",massa
419.0,425.0, el desembolso y reembolso por pagos de derechos de giro.,massa
426.0,434.0," El fondo plantea en el último Sámit la idea de que la sequía se transformó en un game changer del programa,",massa
434.0,442.0," invita a la Argentina a rediscutir dentro del programa para no tener que armar un programa nuevo,",massa
442.0,446.0," ir al Congreso, ir de vuelta, buscar las mayorías especiales al borde,",massa
446.0,451.0," sino simplemente dentro del marco del programa y dentro del marco del estatuto del fondo,",massa
451.0,459.0," y invita a, digamos, repensar cuáles son los objetivos de corto, media y en el largo plazo de la Argentina.",massa
459.0,468.0," En ese sentido hay varias cuestiones sobre la mesa. Una vez que terminemos las operaciones que vinculan a los flujos comerciales,",massa
468.0,478.0," vamos a mirar, digamos, cómo diseñar los flujos y los eventuales desembolsos o reembolsos en el programa del fondo,",massa
478.0,484.0," más allá de que ya estamos discutiendo técnicamente con el fondo, objetivos, metas, etcétera.",massa
484.0,492.0," ¿Cuál vez viable, digamos, que el fondo pueda anticipar los desembolsos y lo ves como algo probable en el corto plazo?",massa
493.0,502.0," El front load es, estatutariamente, una de las herramientas que tiene el fondo para llevar adelante,",massa
503.0,508.0," está todo sobre la mesa en la discusión con el fondo, absolutamente todo.",massa
508.0,514.0," Y además hay una cuestión que para nosotros es central, que es la capacidad de intervención del Banco Central,",massa
514.0,522.0," que es irrenunciable, básicamente porque los años políticos electorales en la Argentina siempre generan,",massa
522.0,530.0," digamos, esta idea de, me preservo, dolarizo, cartera, generan esta sensación de incertidumbre,",massa
530.0,536.0," y obviamente que el Banco Central tenga capacidad de intervención y que el Estado tenga alguna capacidad de intervención,",massa
536.0,543.0," es para tener no herramientas para distorsionar mercados, sino herramientas para generar certidumbre tranquilidad,",massa
543.0,552.0, en momentos en que la incertidumbre política puede generar alguna situación de dificultad.,massa
553.0,558.0," Sergio, el otro tema que obviamente todo el mundo tiene en la cabeza, incluyéndome a mí, también es el tema de inflación.",massa
559.0,564.0," Cuando uno piensa un poquito para atrás y ve cuando Cristina le entregó el gobierno a Macri,",massa
564.0,572.0," la inflación estaba a niveles de 25%, cuando Macri le entregó el gobierno a Fernández, estaba en 54%,",massa
572.0,576.0," y ahora estamos en estos niveles arriba de 100, ¿encapaz?",massa
576.0,577.0, Sí.,massa
577.0,579.0," Con lo cual, ¿cómo estás viendo el tema de inflación?",massa
579.0,584.0," ¿Cómo, digamos, claramente es una preocupación que se manifiesta en toda la ciudadanía?",massa
584.0,585.0, Sí.,massa
586.0,593.0," A ver, a mí me gustaría no plantear el tema de cuáles son las causas, porque en definitiva,",massa
593.0,598.0, sino cuál es el contexto sobre el cual vos tenés que tomar decisiones.,massa
599.0,605.0," Argentina tuvo un acuerdo con el Fondo en el año 2018,",massa
605.0,610.0," que tuvo centralmente como dificultad que enfrentó una fuga de capital,",massa
610.0,615.0," esa formación de activos externos muy fuerte, tuvo una rediscución posterior,",massa
615.0,622.0, y esa rediscución posterior fue una rediscución bastante larga.,massa
623.0,630.0," En paralelo, se da la rediscución del acuerdo de deuda soberana,",massa
630.0,636.0," que también fue, a mí modo de ver, bastante larga, casi demasiado larga.",massa
637.0,647.0," Y enfrentó la pandemia y enfrentó, digamos, el 2020 y el 2021 sin acceso al mercado capitales,",massa
647.0,651.0, y sin acceso al crédito multilateral en volumen.,massa
651.0,654.0," Mantuvo algo del Vida, algo del Banco Mundial,",massa
655.0,663.0," pero la verdad es que cuando vos miras 6% del PBI de emisión en el 2020,",massa
663.0,674.0," 3,2% del PBI de emisión en el 2021, 1,4% del PBI de emisión en enero y agosto del 2022,",massa
674.0,679.0," obviamente que generan un volumen de pesos,",massa
679.0,685.0," que de alguna manera vos tenés que ir sin frenar el nivel de actividad económica,",massa
685.0,694.0," tratando de sostener de alguna manera la capacidad de funcionamiento del circuito económico,",massa
694.0,701.0, y sin generar situaciones que te generen empobrecimientos forzados,massa
701.0,707.0," por procesos más vinculados a decisiones monetarias que la realidad económica,",massa
708.0,711.0," tenés que ir construyendo un sendero,",massa
711.0,716.0, que es un sendero difícil de recorrer cuando te aparecen tormentas.,massa
716.0,722.0," Si vos miras agosto de diciembre del 2022, 40% de caída real del gasto,",massa
724.0,727.0," no se utilizaron adelantos transitorios del tesoro,",massa
727.0,734.0," que es básicamente con lo que financia el Banco Central, digamos, al tesoro con la emisión monetaria,",massa
735.0,742.0, y de alguna manera financiaste el grueso del sector público con financiamiento genuino.,massa
